null
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2876,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,900,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2262,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
8.22,0.05,263.89,2368,12.40,663.49,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,920,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2368,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2449,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,940,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2551,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2568,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
10.71,-0.05,341.79,2636,12.28,872.37,960,1,
12.34,0.99,436.11,2636,12.13,1017.72,960,1,
12.34,0.99,436.11,2636,12.13,1017.72,960,1,
12.34,0.99,436.11,2636,12.13,1017.72,960,1,
12.34,0.99,436.11,2636,12.13,1017.72,960,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
12.34,0.99,436.11,2636,12.13,1017.72,980,1,
